ticker,rating_date,year_qtr,rating_simplified,investment_grade,filing_path
MT,2014-03-25,2014_Q1,BB,0,sec_filings/MT/2014_Q1.txt
BAK,2014-08-08,2014_Q3,BBB,1,sec_filings/BAK/2014_Q3.txt
BAK,2015-12-04,2015_Q4,BBB,1,sec_filings/BAK/2015_Q4.txt
AAPL,2016-05-20,2016_Q2,AA,1,sec_filings/AAPL/2016_Q2.txt
AAPL,2015-05-28,2015_Q2,AA,1,sec_filings/AAPL/2015_Q2.txt
AAL,2013-11-12,2013_Q4,BB,0,sec_filings/AAL/2013_Q4.txt
AAL,2015-06-30,2015_Q2,B,0,sec_filings/AAL/2015_Q2.txt
SM,2016-08-09,2016_Q3,B,0,sec_filings/SM/2016_Q3.txt
SM,2015-01-16,2015_Q1,BB,0,sec_filings/SM/2015_Q1.txt
SM,2016-02-09,2016_Q1,B,0,sec_filings/SM/2016_Q1.txt
SM,2013-06-18,2013_Q2,BB,0,sec_filings/SM/2013_Q2.txt
SM,2014-04-10,2014_Q2,BB,0,sec_filings/SM/2014_Q2.txt
SM,2012-05-07,2012_Q2,BB,0,sec_filings/SM/2012_Q2.txt
CXO,2012-06-15,2012_Q2,B,0,sec_filings/CXO/2012_Q2.txt
CXO,2015-08-11,2015_Q3,BB,0,sec_filings/CXO/2015_Q3.txt
CXO,2014-09-24,2014_Q3,BB,0,sec_filings/CXO/2014_Q3.txt
CXO,2012-08-14,2012_Q3,B,0,sec_filings/CXO/2012_Q3.txt
CXO,2016-08-19,2016_Q3,BBB,1,sec_filings/CXO/2016_Q3.txt
DGX,2014-02-12,2014_Q1,BBB,1,sec_filings/DGX/2014_Q1.txt
DGX,2016-05-23,2016_Q2,BBB,1,sec_filings/DGX/2016_Q2.txt
DGX,2012-06-15,2012_Q2,BBB,1,sec_filings/DGX/2012_Q2.txt
DGX,2014-10-28,2014_Q4,BBB,1,sec_filings/DGX/2014_Q4.txt
CENT,2014-06-18,2014_Q2,B,0,sec_filings/CENT/2014_Q2.txt
CENT,2014-08-28,2014_Q3,B,0,sec_filings/CENT/2014_Q3.txt
CENT,2015-12-16,2015_Q4,B,0,sec_filings/CENT/2015_Q4.txt
CENT,2012-06-15,2012_Q2,B,0,sec_filings/CENT/2012_Q2.txt
EQR,2014-05-28,2014_Q2,BBB,1,sec_filings/EQR/2014_Q2.txt
EQR,2015-09-14,2015_Q3,BBB,1,sec_filings/EQR/2015_Q3.txt
EQR,2015-05-12,2015_Q2,BBB,1,sec_filings/EQR/2015_Q2.txt
KW,2014-03-19,2014_Q1,BB,0,sec_filings/KW/2014_Q1.txt
KW,2015-07-29,2015_Q3,BB,0,sec_filings/KW/2015_Q3.txt
KW,2013-03-28,2013_Q1,BB,0,sec_filings/KW/2013_Q1.txt
KW,2014-12-12,2014_Q4,BB,0,sec_filings/KW/2014_Q4.txt
KW,2016-07-15,2016_Q3,BB,0,sec_filings/KW/2016_Q3.txt
CLX,2012-06-15,2012_Q2,BBB,1,sec_filings/CLX/2012_Q2.txt
CLX,2012-09-12,2012_Q3,BBB,1,sec_filings/CLX/2012_Q3.txt
PBFX,2015-05-04,2015_Q2,B,0,sec_filings/PBFX/2015_Q2.txt
PBFX,2016-12-16,2016_Q4,BB,0,sec_filings/PBFX/2016_Q4.txt
PBFX,2016-03-14,2016_Q1,B,0,sec_filings/PBFX/2016_Q1.txt
LNT,2015-09-02,2015_Q3,A,1,sec_filings/LNT/2015_Q3.txt
LNT,2015-03-19,2015_Q1,A,1,sec_filings/LNT/2015_Q1.txt
LNT,2014-01-08,2014_Q1,A,1,sec_filings/LNT/2014_Q1.txt
LNT,2012-06-15,2012_Q2,BBB,1,sec_filings/LNT/2012_Q2.txt
LNT,2016-07-05,2016_Q3,BBB,1,sec_filings/LNT/2016_Q3.txt
EVC,2014-07-10,2014_Q3,BB,0,sec_filings/EVC/2014_Q3.txt
EVC,2013-06-12,2013_Q2,B,0,sec_filings/EVC/2013_Q2.txt
EVC,2016-07-18,2016_Q3,BB,0,sec_filings/EVC/2016_Q3.txt
EVC,2014-05-15,2014_Q2,BB,0,sec_filings/EVC/2014_Q2.txt
EVC,2012-06-15,2012_Q2,B,0,sec_filings/EVC/2012_Q2.txt
EVC,2015-07-20,2015_Q3,BB,0,sec_filings/EVC/2015_Q3.txt
PEP,2013-03-27,2013_Q1,A,1,sec_filings/PEP/2013_Q1.txt
PEP,2016-04-21,2016_Q2,A,1,sec_filings/PEP/2016_Q2.txt
PEP,2014-02-18,2014_Q1,A,1,sec_filings/PEP/2014_Q1.txt
PEP,2015-06-29,2015_Q2,A,1,sec_filings/PEP/2015_Q2.txt
PEP,2011-03-30,2011_Q1,A,1,sec_filings/PEP/2011_Q1.txt
PEP,2012-03-27,2012_Q1,A,1,sec_filings/PEP/2012_Q1.txt
DG,2016-06-01,2016_Q2,BBB,1,sec_filings/DG/2016_Q2.txt
DG,2013-04-08,2013_Q2,BBB,1,sec_filings/DG/2013_Q2.txt
DG,2012-06-27,2012_Q2,BB,0,sec_filings/DG/2012_Q2.txt
CPB,2013-09-09,2013_Q3,A,1,sec_filings/CPB/2013_Q3.txt
CPB,2014-09-10,2014_Q3,A,1,sec_filings/CPB/2014_Q3.txt
CPB,2015-12-10,2015_Q4,A,1,sec_filings/CPB/2015_Q4.txt
CPB,2012-06-15,2012_Q2,A,1,sec_filings/CPB/2012_Q2.txt
CPB,2012-07-30,2012_Q3,A,1,sec_filings/CPB/2012_Q3.txt
AMC,2016-08-03,2016_Q3,B,0,sec_filings/AMC/2016_Q3.txt
OMC,2014-10-27,2014_Q4,A,1,sec_filings/OMC/2014_Q4.txt
OMC,2015-08-05,2015_Q3,A,1,sec_filings/OMC/2015_Q3.txt
OMC,2013-10-25,2013_Q4,A,1,sec_filings/OMC/2013_Q4.txt
CLMT,2016-02-08,2016_Q1,B,0,sec_filings/CLMT/2016_Q1.txt
CLMT,2014-08-13,2014_Q3,B,0,sec_filings/CLMT/2014_Q3.txt
CLMT,2016-10-18,2016_Q4,CCC,0,sec_filings/CLMT/2016_Q4.txt
CLMT,2014-03-26,2014_Q1,B,0,sec_filings/CLMT/2014_Q1.txt
CLMT,2012-08-21,2012_Q3,B,0,sec_filings/CLMT/2012_Q3.txt
CLR,2014-05-27,2014_Q2,BBB,1,sec_filings/CLR/2014_Q2.txt
CLR,2015-04-30,2015_Q2,BBB,1,sec_filings/CLR/2015_Q2.txt
CLR,2016-04-14,2016_Q2,BB,0,sec_filings/CLR/2016_Q2.txt
CLR,2013-04-02,2013_Q2,BB,0,sec_filings/CLR/2013_Q2.txt
CLR,2012-03-05,2012_Q1,BB,0,sec_filings/CLR/2012_Q1.txt
SPGI,2015-05-21,2015_Q2,BBB,1,sec_filings/SPGI/2015_Q2.txt
SPGI,2015-11-17,2015_Q4,A,1,sec_filings/SPGI/2015_Q4.txt
SPGI,2013-02-14,2013_Q1,BBB,1,sec_filings/SPGI/2013_Q1.txt
SPGI,2014-05-20,2014_Q2,A,1,sec_filings/SPGI/2014_Q2.txt
SPGI,2016-09-19,2016_Q3,BBB,1,sec_filings/SPGI/2016_Q3.txt
HST,2015-01-30,2015_Q1,BBB,1,sec_filings/HST/2015_Q1.txt
HST,2011-11-14,2011_Q4,BB,0,sec_filings/HST/2011_Q4.txt
HST,2016-12-16,2016_Q4,BBB,1,sec_filings/HST/2016_Q4.txt
HST,2015-11-06,2015_Q4,BBB,1,sec_filings/HST/2015_Q4.txt
HST,2013-02-21,2013_Q1,BBB,1,sec_filings/HST/2013_Q1.txt
HST,2014-01-23,2014_Q1,BBB,1,sec_filings/HST/2014_Q1.txt
ATI,2015-11-06,2015_Q4,B,0,sec_filings/ATI/2015_Q4.txt
ATI,2012-06-15,2012_Q2,BBB,1,sec_filings/ATI/2012_Q2.txt
ATI,2014-11-05,2014_Q4,BB,0,sec_filings/ATI/2014_Q4.txt
ATI,2013-07-09,2013_Q3,BBB,1,sec_filings/ATI/2013_Q3.txt
OLN,2012-06-15,2012_Q2,BB,0,sec_filings/OLN/2012_Q2.txt
OLN,2013-12-26,2013_Q4,BBB,1,sec_filings/OLN/2013_Q4.txt
OLN,2015-11-17,2015_Q4,BB,0,sec_filings/OLN/2015_Q4.txt
OLN,2014-12-05,2014_Q4,BBB,1,sec_filings/OLN/2014_Q4.txt
OLN,2012-08-09,2012_Q3,BB,0,sec_filings/OLN/2012_Q3.txt
BLL,2015-05-29,2015_Q2,BBB,1,sec_filings/BLL/2015_Q2.txt
BLL,2012-06-15,2012_Q2,BBB,1,sec_filings/BLL/2012_Q2.txt
BLL,2015-11-30,2015_Q4,BB,0,sec_filings/BLL/2015_Q4.txt
BLL,2013-07-26,2013_Q3,BB,0,sec_filings/BLL/2013_Q3.txt
BLL,2016-07-05,2016_Q3,BBB,1,sec_filings/BLL/2016_Q3.txt
OC,2016-08-03,2016_Q3,BBB,1,sec_filings/OC/2016_Q3.txt
OC,2015-10-30,2015_Q4,BBB,1,sec_filings/OC/2015_Q4.txt
OC,2014-10-28,2014_Q4,BBB,1,sec_filings/OC/2014_Q4.txt
OC,2012-06-15,2012_Q2,BB,0,sec_filings/OC/2012_Q2.txt
OC,2013-08-16,2013_Q3,BBB,1,sec_filings/OC/2013_Q3.txt
OC,2012-10-26,2012_Q4,BBB,1,sec_filings/OC/2012_Q4.txt
IAC,2013-03-22,2013_Q1,BB,0,sec_filings/IAC/2013_Q1.txt
IAC,2014-02-25,2014_Q1,BB,0,sec_filings/IAC/2014_Q1.txt
IAC,2015-10-19,2015_Q4,BB,0,sec_filings/IAC/2015_Q4.txt
IAC,2015-02-13,2015_Q1,BB,0,sec_filings/IAC/2015_Q1.txt
DVN,2013-12-06,2013_Q4,A,1,sec_filings/DVN/2013_Q4.txt
DVN,2016-03-18,2016_Q1,BBB,1,sec_filings/DVN/2016_Q1.txt
DVN,2011-03-29,2011_Q1,BBB,1,sec_filings/DVN/2011_Q1.txt
DVN,2014-08-26,2014_Q3,A,1,sec_filings/DVN/2014_Q3.txt
DVN,2012-06-15,2012_Q2,BBB,1,sec_filings/DVN/2012_Q2.txt
DVN,2013-06-19,2013_Q2,A,1,sec_filings/DVN/2013_Q2.txt
CENX,2015-03-31,2015_Q1,BB,0,sec_filings/CENX/2015_Q1.txt
CENX,2013-09-05,2013_Q3,B,0,sec_filings/CENX/2013_Q3.txt
CENX,2015-12-04,2015_Q4,B,0,sec_filings/CENX/2015_Q4.txt
CENX,2012-06-15,2012_Q2,CCC,0,sec_filings/CENX/2012_Q2.txt
TMO,2015-07-30,2015_Q3,BBB,1,sec_filings/TMO/2015_Q3.txt
TMO,2015-02-04,2015_Q1,BBB,1,sec_filings/TMO/2015_Q1.txt
TMO,2014-02-11,2014_Q1,BBB,1,sec_filings/TMO/2014_Q1.txt
TMO,2016-08-04,2016_Q3,BBB,1,sec_filings/TMO/2016_Q3.txt
TMO,2012-07-16,2012_Q3,BBB,1,sec_filings/TMO/2012_Q3.txt
TMO,2012-06-15,2012_Q2,A,1,sec_filings/TMO/2012_Q2.txt
SNA,2014-05-06,2014_Q2,A,1,sec_filings/SNA/2014_Q2.txt
SNA,2015-10-29,2015_Q4,A,1,sec_filings/SNA/2015_Q4.txt
SNA,2012-06-15,2012_Q2,BBB,1,sec_filings/SNA/2012_Q2.txt
BWA,2014-01-10,2014_Q1,A,1,sec_filings/BWA/2014_Q1.txt
BWA,2014-08-08,2014_Q3,A,1,sec_filings/BWA/2014_Q3.txt
BWA,2012-06-15,2012_Q2,BBB,1,sec_filings/BWA/2012_Q2.txt
BWA,2015-11-06,2015_Q4,A,1,sec_filings/BWA/2015_Q4.txt
LLY,2015-05-26,2015_Q2,A,1,sec_filings/LLY/2015_Q2.txt
LLY,2013-08-05,2013_Q3,AA,1,sec_filings/LLY/2013_Q3.txt
LLY,2015-10-28,2015_Q4,A,1,sec_filings/LLY/2015_Q4.txt
HLX,2014-07-23,2014_Q3,BBB,1,sec_filings/HLX/2014_Q3.txt
HLX,2013-07-29,2013_Q3,B,0,sec_filings/HLX/2013_Q3.txt
HLX,2015-07-22,2015_Q3,BB,0,sec_filings/HLX/2015_Q3.txt
PAG,2016-05-11,2016_Q2,B,0,sec_filings/PAG/2016_Q2.txt
PAG,2014-08-26,2014_Q3,B,0,sec_filings/PAG/2014_Q3.txt
PAG,2016-08-12,2016_Q3,B,0,sec_filings/PAG/2016_Q3.txt
PAG,2013-06-27,2013_Q2,B,0,sec_filings/PAG/2013_Q2.txt
ROCK,2016-01-26,2016_Q1,BB,0,sec_filings/ROCK/2016_Q1.txt
ROCK,2014-01-24,2014_Q1,BB,0,sec_filings/ROCK/2014_Q1.txt
ROCK,2013-01-16,2013_Q1,BB,0,sec_filings/ROCK/2013_Q1.txt
ROCK,2015-01-28,2015_Q1,BB,0,sec_filings/ROCK/2015_Q1.txt
PHI,2014-09-09,2014_Q3,BBB,1,sec_filings/PHI/2014_Q3.txt
PHI,2013-12-20,2013_Q4,BBB,1,sec_filings/PHI/2013_Q4.txt
PHI,2013-03-28,2013_Q1,BBB,1,sec_filings/PHI/2013_Q1.txt
PHI,2011-12-16,2011_Q4,BB,0,sec_filings/PHI/2011_Q4.txt
PHI,2011-03-15,2011_Q1,BB,0,sec_filings/PHI/2011_Q1.txt
PHI,2016-12-19,2016_Q4,BBB,1,sec_filings/PHI/2016_Q4.txt
PHI,2016-06-01,2016_Q2,BBB,1,sec_filings/PHI/2016_Q2.txt
GEL,2013-02-05,2013_Q1,B,0,sec_filings/GEL/2013_Q1.txt
GEL,2013-08-20,2013_Q3,BB,0,sec_filings/GEL/2013_Q3.txt
GEL,2015-05-14,2015_Q2,B,0,sec_filings/GEL/2015_Q2.txt
GEL,2015-07-16,2015_Q3,B,0,sec_filings/GEL/2015_Q3.txt
GEL,2012-06-15,2012_Q2,B,0,sec_filings/GEL/2012_Q2.txt
PCAR,2015-12-18,2015_Q4,A,1,sec_filings/PCAR/2015_Q4.txt
PCAR,2013-08-07,2013_Q3,A,1,sec_filings/PCAR/2013_Q3.txt
PCAR,2015-05-20,2015_Q2,A,1,sec_filings/PCAR/2015_Q2.txt
PCAR,2012-06-15,2012_Q2,A,1,sec_filings/PCAR/2012_Q2.txt
PCAR,2013-05-14,2013_Q2,A,1,sec_filings/PCAR/2013_Q2.txt
PCAR,2011-05-31,2011_Q2,A,1,sec_filings/PCAR/2011_Q2.txt
BRFS,2015-05-19,2015_Q2,BBB,1,sec_filings/BRFS/2015_Q2.txt
BRFS,2013-06-03,2013_Q2,BBB,1,sec_filings/BRFS/2013_Q2.txt
BRFS,2014-05-15,2014_Q2,BBB,1,sec_filings/BRFS/2014_Q2.txt
BRFS,2012-05-31,2012_Q2,BBB,1,sec_filings/BRFS/2012_Q2.txt
VMC,2015-09-18,2015_Q3,BBB,1,sec_filings/VMC/2015_Q3.txt
VMC,2013-12-27,2013_Q4,B,0,sec_filings/VMC/2013_Q4.txt
VMC,2014-12-04,2014_Q4,BB,0,sec_filings/VMC/2014_Q4.txt
VMC,2012-07-12,2012_Q3,BB,0,sec_filings/VMC/2012_Q3.txt
TEL,2015-11-02,2015_Q4,A,1,sec_filings/TEL/2015_Q4.txt
TEL,2014-05-01,2014_Q2,A,1,sec_filings/TEL/2014_Q2.txt
TEL,2015-02-18,2015_Q1,A,1,sec_filings/TEL/2015_Q1.txt
BIDU,2015-06-22,2015_Q2,A,1,sec_filings/BIDU/2015_Q2.txt
BIDU,2013-07-30,2013_Q3,A,1,sec_filings/BIDU/2013_Q3.txt
BIDU,2012-11-05,2012_Q4,A,1,sec_filings/BIDU/2012_Q4.txt
VRSN,2015-03-23,2015_Q1,BB,0,sec_filings/VRSN/2015_Q1.txt
VRSN,2013-04-08,2013_Q2,BB,0,sec_filings/VRSN/2013_Q2.txt
VRSN,2014-04-16,2014_Q2,BB,0,sec_filings/VRSN/2014_Q2.txt
VRSN,2016-04-14,2016_Q2,BB,0,sec_filings/VRSN/2016_Q2.txt
BZH,2016-03-11,2016_Q1,CCC,0,sec_filings/BZH/2016_Q1.txt
BZH,2011-05-24,2011_Q2,CCC,0,sec_filings/BZH/2011_Q2.txt
BZH,2014-07-31,2014_Q3,CCC,0,sec_filings/BZH/2014_Q3.txt
BZH,2016-09-27,2016_Q3,B,0,sec_filings/BZH/2016_Q3.txt
BZH,2013-01-29,2013_Q1,CCC,0,sec_filings/BZH/2013_Q1.txt
BZH,2013-09-16,2013_Q3,CCC,0,sec_filings/BZH/2013_Q3.txt
BMY,2013-10-31,2013_Q4,A,1,sec_filings/BMY/2013_Q4.txt
BMY,2014-08-04,2014_Q3,A,1,sec_filings/BMY/2014_Q3.txt
BMY,2015-11-11,2015_Q4,A,1,sec_filings/BMY/2015_Q4.txt
BMY,2012-06-15,2012_Q2,A,1,sec_filings/BMY/2012_Q2.txt
BMY,2012-07-03,2012_Q3,A,1,sec_filings/BMY/2012_Q3.txt
HZN,2015-07-10,2015_Q3,B,0,sec_filings/HZN/2015_Q3.txt
HZN,2016-09-06,2016_Q3,B,0,sec_filings/HZN/2016_Q3.txt
ATO,2014-08-26,2014_Q3,BBB,1,sec_filings/ATO/2014_Q3.txt
ATO,2013-08-12,2013_Q3,BBB,1,sec_filings/ATO/2013_Q3.txt
ATO,2012-06-15,2012_Q2,BBB,1,sec_filings/ATO/2012_Q2.txt
ATO,2015-09-24,2015_Q3,A,1,sec_filings/ATO/2015_Q3.txt
ATO,2013-01-08,2013_Q1,BBB,1,sec_filings/ATO/2013_Q1.txt
GIS,2014-09-11,2014_Q3,BBB,1,sec_filings/GIS/2014_Q3.txt
GIS,2011-09-02,2011_Q3,BBB,1,sec_filings/GIS/2011_Q3.txt
GIS,2016-09-19,2016_Q3,BBB,1,sec_filings/GIS/2016_Q3.txt
GIS,2015-09-22,2015_Q3,BBB,1,sec_filings/GIS/2015_Q3.txt
GIS,2012-09-25,2012_Q3,BBB,1,sec_filings/GIS/2012_Q3.txt
GIS,2013-08-21,2013_Q3,BBB,1,sec_filings/GIS/2013_Q3.txt
CBB,2013-03-12,2013_Q1,B,0,sec_filings/CBB/2013_Q1.txt
CBB,2014-06-13,2014_Q2,B,0,sec_filings/CBB/2014_Q2.txt
CBB,2015-09-10,2015_Q3,B,0,sec_filings/CBB/2015_Q3.txt
CBB,2015-03-02,2015_Q1,B,0,sec_filings/CBB/2015_Q1.txt
CBB,2016-09-13,2016_Q3,B,0,sec_filings/CBB/2016_Q3.txt
CBB,2012-06-15,2012_Q2,BB,0,sec_filings/CBB/2012_Q2.txt
HSC,2013-03-14,2013_Q1,BB,0,sec_filings/HSC/2013_Q1.txt
HSC,2015-11-23,2015_Q4,BB,0,sec_filings/HSC/2015_Q4.txt
HSC,2012-06-15,2012_Q2,BBB,1,sec_filings/HSC/2012_Q2.txt
HSC,2014-12-18,2014_Q4,BB,0,sec_filings/HSC/2014_Q4.txt
HSC,2014-03-19,2014_Q1,BB,0,sec_filings/HSC/2014_Q1.txt
HSC,2016-10-18,2016_Q4,BB,0,sec_filings/HSC/2016_Q4.txt
JCI,2014-02-28,2014_Q1,A,1,sec_filings/JCI/2014_Q1.txt
JCI,2016-11-28,2016_Q4,BBB,1,sec_filings/JCI/2016_Q4.txt
JCI,2015-08-24,2015_Q3,AA,1,sec_filings/JCI/2015_Q3.txt
JCI,2014-07-30,2014_Q3,AA,1,sec_filings/JCI/2014_Q3.txt
JCI,2013-04-29,2013_Q2,BBB,1,sec_filings/JCI/2013_Q2.txt
LYV,2016-10-26,2016_Q4,B,0,sec_filings/LYV/2016_Q4.txt
LYV,2014-05-19,2014_Q2,B,0,sec_filings/LYV/2014_Q2.txt
LYV,2016-04-07,2016_Q2,B,0,sec_filings/LYV/2016_Q2.txt
LYV,2015-03-27,2015_Q1,B,0,sec_filings/LYV/2015_Q1.txt
ARCO,2012-06-15,2012_Q2,BB,0,sec_filings/ARCO/2012_Q2.txt
ARCO,2013-09-25,2013_Q3,BBB,1,sec_filings/ARCO/2013_Q3.txt
ARCO,2016-03-08,2016_Q1,B,0,sec_filings/ARCO/2016_Q1.txt
ARCO,2015-06-15,2015_Q2,BB,0,sec_filings/ARCO/2015_Q2.txt
GLW,2012-06-15,2012_Q2,A,1,sec_filings/GLW/2012_Q2.txt
GLW,2015-10-28,2015_Q4,BBB,1,sec_filings/GLW/2015_Q4.txt
GLW,2013-11-13,2013_Q4,A,1,sec_filings/GLW/2013_Q4.txt
GLW,2012-10-26,2012_Q4,A,1,sec_filings/GLW/2012_Q4.txt
GLW,2015-05-05,2015_Q2,A,1,sec_filings/GLW/2015_Q2.txt
BKH,2012-06-15,2012_Q2,BBB,1,sec_filings/BKH/2012_Q2.txt
BKH,2016-08-11,2016_Q3,BBB,1,sec_filings/BKH/2016_Q3.txt
BKH,2014-01-30,2014_Q1,BBB,1,sec_filings/BKH/2014_Q1.txt
BKH,2016-01-11,2016_Q1,BBB,1,sec_filings/BKH/2016_Q1.txt
BKH,2014-08-12,2014_Q3,BBB,1,sec_filings/BKH/2014_Q3.txt
OTTR,2015-11-25,2015_Q4,BBB,1,sec_filings/OTTR/2015_Q4.txt
OTTR,2014-04-01,2014_Q2,BB,0,sec_filings/OTTR/2014_Q2.txt
OTTR,2014-12-04,2014_Q4,BB,0,sec_filings/OTTR/2014_Q4.txt
OTTR,2012-06-15,2012_Q2,BBB,1,sec_filings/OTTR/2012_Q2.txt
POL,2015-05-27,2015_Q2,BBB,1,sec_filings/POL/2015_Q2.txt
POL,2014-05-28,2014_Q2,BBB,1,sec_filings/POL/2014_Q2.txt
POL,2015-10-29,2015_Q4,BBB,1,sec_filings/POL/2015_Q4.txt
CMC,2013-07-17,2013_Q3,BBB,1,sec_filings/CMC/2013_Q3.txt
CMC,2014-09-03,2014_Q3,BB,0,sec_filings/CMC/2014_Q3.txt
CMC,2015-11-04,2015_Q4,BB,0,sec_filings/CMC/2015_Q4.txt
CMC,2013-05-06,2013_Q2,BB,0,sec_filings/CMC/2013_Q2.txt
SON,2014-07-22,2014_Q3,A,1,sec_filings/SON/2014_Q3.txt
SON,2013-07-23,2013_Q3,BBB,1,sec_filings/SON/2013_Q3.txt
SON,2015-08-25,2015_Q3,A,1,sec_filings/SON/2015_Q3.txt
SON,2012-06-15,2012_Q2,BBB,1,sec_filings/SON/2012_Q2.txt
SO,2013-08-23,2013_Q3,BBB,1,sec_filings/SO/2013_Q3.txt
SO,2014-08-20,2014_Q3,BBB,1,sec_filings/SO/2014_Q3.txt
SO,2016-09-13,2016_Q3,BBB,1,sec_filings/SO/2016_Q3.txt
SHW,2012-12-04,2012_Q4,A,1,sec_filings/SHW/2012_Q4.txt
SHW,2015-07-28,2015_Q3,A,1,sec_filings/SHW/2015_Q3.txt
NM,2015-05-15,2015_Q2,B,0,sec_filings/NM/2015_Q2.txt
NM,2016-06-10,2016_Q2,B,0,sec_filings/NM/2016_Q2.txt
NM,2012-10-31,2012_Q4,B,0,sec_filings/NM/2012_Q4.txt
NM,2011-10-24,2011_Q4,B,0,sec_filings/NM/2011_Q4.txt
NM,2013-11-14,2013_Q4,BB,0,sec_filings/NM/2013_Q4.txt
NM,2011-01-13,2011_Q1,B,0,sec_filings/NM/2011_Q1.txt
NGL,2016-01-15,2016_Q1,BB,0,sec_filings/NGL/2016_Q1.txt
NGL,2016-10-17,2016_Q4,BB,0,sec_filings/NGL/2016_Q4.txt
TRGP,2016-02-04,2016_Q1,B,0,sec_filings/TRGP/2016_Q1.txt
CCLP,2016-03-21,2016_Q1,CCC,0,sec_filings/CCLP/2016_Q1.txt
CCLP,2015-03-19,2015_Q1,B,0,sec_filings/CCLP/2015_Q1.txt
CCLP,2016-07-15,2016_Q3,B,0,sec_filings/CCLP/2016_Q3.txt
CDK,2015-12-15,2015_Q4,BBB,1,sec_filings/CDK/2015_Q4.txt
CDK,2016-10-20,2016_Q4,BBB,1,sec_filings/CDK/2016_Q4.txt
ITW,2014-01-30,2014_Q1,A,1,sec_filings/ITW/2014_Q1.txt
ITW,2015-03-26,2015_Q1,A,1,sec_filings/ITW/2015_Q1.txt
ITW,2016-03-25,2016_Q1,A,1,sec_filings/ITW/2016_Q1.txt
ITW,2013-03-20,2013_Q1,A,1,sec_filings/ITW/2013_Q1.txt
MKL,2016-03-29,2016_Q1,BBB,1,sec_filings/MKL/2016_Q1.txt
MKL,2013-03-05,2013_Q1,BBB,1,sec_filings/MKL/2013_Q1.txt
MKL,2012-06-27,2012_Q2,BBB,1,sec_filings/MKL/2012_Q2.txt
NS,2016-11-17,2016_Q4,BB,0,sec_filings/NS/2016_Q4.txt
LKQ,2013-04-29,2013_Q2,BB,0,sec_filings/LKQ/2013_Q2.txt
LKQ,2014-12-05,2014_Q4,BB,0,sec_filings/LKQ/2014_Q4.txt
LKQ,2016-03-01,2016_Q1,B,0,sec_filings/LKQ/2016_Q1.txt
LKQ,2012-06-15,2012_Q2,BB,0,sec_filings/LKQ/2012_Q2.txt
BTE,2016-02-03,2016_Q1,CCC,0,sec_filings/BTE/2016_Q1.txt
BTE,2014-02-10,2014_Q1,CCC,0,sec_filings/BTE/2014_Q1.txt
BTE,2014-07-10,2014_Q3,BB,0,sec_filings/BTE/2014_Q3.txt
BTE,2012-07-10,2012_Q3,B,0,sec_filings/BTE/2012_Q3.txt
CR,2013-12-10,2013_Q4,BBB,1,sec_filings/CR/2013_Q4.txt
CR,2014-11-03,2014_Q4,A,1,sec_filings/CR/2014_Q4.txt
CR,2012-06-15,2012_Q2,BBB,1,sec_filings/CR/2012_Q2.txt
CR,2015-11-06,2015_Q4,A,1,sec_filings/CR/2015_Q4.txt
SSNC,2015-06-19,2015_Q2,BB,0,sec_filings/SSNC/2015_Q2.txt
SSNC,2016-01-11,2016_Q1,BB,0,sec_filings/SSNC/2016_Q1.txt
SSNC,2016-12-14,2016_Q4,BB,0,sec_filings/SSNC/2016_Q4.txt
DAN,2015-08-13,2015_Q3,BBB,1,sec_filings/DAN/2015_Q3.txt
DAN,2013-08-21,2013_Q3,BBB,1,sec_filings/DAN/2013_Q3.txt
DAN,2014-07-31,2014_Q3,BBB,1,sec_filings/DAN/2014_Q3.txt
MMP,2015-03-23,2015_Q1,A,1,sec_filings/MMP/2015_Q1.txt
MMP,2013-12-30,2013_Q4,BBB,1,sec_filings/MMP/2013_Q4.txt
MMP,2015-11-11,2015_Q4,A,1,sec_filings/MMP/2015_Q4.txt
MMP,2010-08-31,2010_Q3,BBB,1,sec_filings/MMP/2010_Q3.txt
MMP,2016-08-18,2016_Q3,BBB,1,sec_filings/MMP/2016_Q3.txt
MMP,2011-07-29,2011_Q3,BBB,1,sec_filings/MMP/2011_Q3.txt
MMP,2012-07-24,2012_Q3,BBB,1,sec_filings/MMP/2012_Q3.txt
CVE,2015-04-21,2015_Q2,BBB,1,sec_filings/CVE/2015_Q2.txt
CVE,2012-06-07,2012_Q2,BBB,1,sec_filings/CVE/2012_Q2.txt
CVE,2013-03-27,2013_Q1,BBB,1,sec_filings/CVE/2013_Q1.txt
CVE,2016-02-18,2016_Q1,BB,0,sec_filings/CVE/2016_Q1.txt
CVE,2016-09-21,2016_Q3,BBB,1,sec_filings/CVE/2016_Q3.txt
CVE,2013-08-12,2013_Q3,BBB,1,sec_filings/CVE/2013_Q3.txt
CVE,2011-01-28,2011_Q1,BBB,1,sec_filings/CVE/2011_Q1.txt
KMI,2014-08-11,2014_Q3,BB,0,sec_filings/KMI/2014_Q3.txt
KMI,2012-05-24,2012_Q2,BB,0,sec_filings/KMI/2012_Q2.txt
DOOR,2015-03-09,2015_Q1,BB,0,sec_filings/DOOR/2015_Q1.txt
WWW,2016-08-17,2016_Q3,BB,0,sec_filings/WWW/2016_Q3.txt
WWW,2015-08-31,2015_Q3,BBB,1,sec_filings/WWW/2015_Q3.txt
